,key,project,author,field,created,text,textLength
4929,NEXUS-4913,nexus,bhanzelmann,description,2012-03-22 10:20:09.000,"Original summary was: Log Configuration UI does NOT validate the ""File Appender Pattern"" I don't see why we let people change this, If someone really wants to change it, they can edit the config. But if we are going to keep it, we should have some sort of validation on the field The pattern we use: %4d %-5p - %c - %m%n A pattern of: Will log: jvm 1 -ERROR in - in Action for tag For input string: ""^&"" or for kicks a pattern of: Hello Nexus jvm 1 Hello Nexus Both of these would be obvious user errors, but a pattern of: %4d %-&5p - %c - %m%n jvm 1 -ERROR in - in Action for tag For input string: ""-&""",603
4930,NEXUS-4913,nexus,bhanzelmann,summary,2012-03-22 10:20:30.976,Remove everything besides log level from Log Configuration UI,61
4931,NEXUS-4897,nexus,bhanzelmann,description,2012-02-23 10:53:19.791,Some search queries like to not issue a search request at all.,62
4932,NEXUS-4894,nexus,bdemers,description,2012-02-23 14:23:04.743,"There is unsynchronized write access to the private member variable in Threads are likely backing up within the call in this method that is made to false ) - assuming that is synchronized deeper in the call stack - which would cause repetitive reassignment of the targets and potentially behavior with multiple threads calling concurrently. I don't know that this explains the NPE but that certainly seems plausible. Also, it is also possible for a thread calling to possibly skip the entire ""if"" block associated with the null condition for and creating the collection to be returned from a partially configured set of Target instances. This latter situation does not seem as though it would generate the NPE though. This does not appear to be a regression and is probably the result of the addition of the new repos for Scala Tools. This also seems like it may require a potentially precarious fix with the addition of the necessary locking. The urgency of this for OSSRH is probably somewhat high as the configuration is changed quite often and the number of repositories is high. (This needs to be validated) If staging actions by users cause the configuration to be reloaded, this is very likely to be a hot spot. However, it does seem that this particular failure was coincident with the action Juven was taking at the time (certainly no fault of his). In summary, it seems that unsafe thread operations corrupted the contents of With a null value in that list, Nexus will fail.",1484
4933,NEXUS-4893,nexus,bdemers,description,2012-02-28 16:23:08.866,Example log lines: jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2 jvm 2,114
4934,NEXUS-4886,nexus,bdemers,summary,2012-02-22 15:34:26.272,Make Jetty use slf4j as all the sonatype apps does.,51
4935,NEXUS-4886,nexus,bdemers,description,2012-02-22 15:34:26.272,Make Jetty use slf4j as all the sonatype apps does,50
4936,NEXUS-4885,nexus,mcculls,summary,2012-02-22 12:30:54.344,PermGen OOM in on Windows (caused hang during tearDown),55
4937,NEXUS-4883,nexus,plynch,summary,2012-04-05 13:30:52.392,Regression,10
4938,NEXUS-4880,nexus,plynch,description,2012-02-20 21:00:22.919,"in your local hosted releases repo create the following paths: start Nexus if you haven't already. Login as admin. Browse releases repo local storage. You should see the file paths above. right click on each one and upon request. Also notice the '(Not Found)' text appended to tree paths when selected in the tree. See attached video for overview. behaved slightly different, finding more paths, but also returning server error for the one with percent sign, where simply says Not Found.",487
4939,NEXUS-4879,nexus,plynch,description,2012-02-20 15:28:46.117,"I tried adding a unit test to in ldap-common module. Since all the unit test methods are using Junit 4x annotations I assumed these were being used to run the tests. It turns out that this is not forced ( it used to be afaik ) and instead Junit delegates to instead since in above case depends on from which extends PlexusTestCase which finally extends Junit 3x TestCase. Surefire decides that Junit 3 runer must be used then. This leads to confusion in writing additional tests and who knows if some test methods are not being run because they are not named properly. Test set: Tests run: 3, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: sec <<< FAILURE! Time elapsed: sec <<< ERROR! No roles found for user: cstamas Method) at Method) at",743
4940,NEXUS-4872,nexus,rseddon,Comment,2013-08-08 23:31:10.105,Fixed in Nexus For older versions see here:,43
4941,NEXUS-4870,nexus,bhanzelmann,description,2012-02-16 11:55:52.770,"Set global proxy to something but don't start a proxy. With as a non-proxy host, httpclient3 remote storage is able to use the repo. httpclient4 breaks.",152
4942,NEXUS-4868,nexus,rseddon,description,2012-02-15 20:17:32.204,Upgrade lucene to newest version (that we think is stable).,59
4943,NEXUS-4854,nexus,jdillon,summary,2013-09-11 00:47:26.187,Information Panels vanish from UI when clicking on SNAPSHOT with classifier,75
4944,NEXUS-4852,nexus,plynch,summary,2012-02-09 19:45:33.704,hanging test using Jetty 6x windows,35
4945,NEXUS-4852,nexus,plynch,description,2012-02-09 19:47:36.320,Noticed was hanging for 11 hours and took a thread dump of the stuck surefire process.,86
4946,NEXUS-4851,nexus,rseddon,summary,2012-02-09 20:10:07.596,Upgrade to Jetty 8,18
4947,NEXUS-4846,nexus,mhansen,description,2012-02-09 00:38:15.736,"On RSO patched with of jar), upon initiation of the scheduled snapshot remover run, the following log entries showed. This message was not in at least the last 10 days (since not look further back than that. WARN - - Could not find component that implements SchedulerTask of INFO - - Applying Nexus Configuration due to changes in INFO - - Scheduled task (Remove Snapshots) started :: Removing snapshots from all registered repositories INFO - - Removing old SNAPSHOT deployments from all repositories.",502
4948,NEXUS-4846,nexus,mcculls,Comment,2012-02-09 06:21:46.125,"Opened pull-request for the solution, since it is consistent with all the other Nexus tasks and is therefore also more tested. See",130
4949,NEXUS-4845,nexus,cstamas,description,2012-02-08 12:45:44.237,"Consolidate logging levels in Nexus Core. Many log entries have wrong levels (INFO instead of DEBUG), and many of them dumps stack traces at unexpected levels (like stack trace dumped on INFO level). Chat about this at the very end of IRC",238
4950,NEXUS-4844,nexus,bdemers,summary,2012-02-09 20:00:47.563,Make usernames case insensitive for the XML realm,49
4951,NEXUS-4844,nexus,bdemers,description,2012-02-09 20:00:47.563,Currently the following two usernames and are independant users within the user database. Some users add uppercase characters to their username even when given in all lowercase which can cause some problems in logging into the system. By making the username case insensitive this will ensure this confusion cannot occur. NOTE: we need to make sure this solution will work for cases where the realm implementation expects case sensitive IDs (not sure on that use case though) (my guess is this is just a simple toLower() fix before we lookup the userID in hashmap in memory),573
4952,NEXUS-4843,nexus,bdemers,description,2012-02-08 02:33:47.949,should be DEBUG in my opinion And,33
4953,NEXUS-4830,nexus,bhanzelmann,Comment,2012-02-08 13:10:14.111,"Moved out of iteration, rare failure, probably test setup related (wait longer for async events?)",97
4954,NEXUS-4829,nexus,bhanzelmann,description,2012-02-06 11:14:34.790,Failed (from,12
4955,NEXUS-4825,nexus,rseddon,summary,2012-02-03 22:09:50.731,Nexus doesn't run under IBM java,32
4956,NEXUS-4825,nexus,rseddon,description,2012-02-03 22:09:50.731,Nexus won't start when running under IBM java. Tried both version and Logs attached.,84
4957,NEXUS-4799,nexus,rseddon,summary,2012-01-27 23:13:52.892,Attributes upgrade logs exception when it doesn't encounter,59
4958,NEXUS-4799,nexus,rseddon,description,2012-01-27 23:13:52.892,Attributes upgrade blows up when isn't at root of old directory: jvm 1 ERROR - - Unable to perform file read from legacy attributes directory: jvm 1 (No such file or directory) jvm 1 at Method) jvm 1 at jvm 1 at jvm 1 at jvm 1 at jvm 1 at jvm 1 at jvm 1 at jvm 1 at jvm 1 at jvm 1 at jvm 1 at jvm 1 at,301
4959,NEXUS-4798,nexus,plynch,summary,2012-02-13 18:33:54.910,Only proxy repositories should participate in not found cache (NFC) to improve performance,90
4960,NEXUS-4787,nexus,mhansen,description,2012-02-09 20:40:48.375,"We are currently using a dated version of ehcache and there have been significant performance improvements in the more recent versions However, although there is purportedly API compatibility with the newer versions, concerns have been raised regarding potential impact on how Nexus security interacts with the current cache version. It's noted in the comments below, but we should also make the JMX information accessible as part of this effort. Extra credit: As part of this effort, it would be good to evaluate some of the newer ehcache functionality and determine whether or not we can benefit from it (any potential implementation should be documented in a separate ticket).",679
4961,NEXUS-4778,nexus,velo,description,2012-01-19 16:15:03.492,Error Message Expected: a collection with size but: collection size was Stacktrace,82
4962,NEXUS-4775,nexus,plynch,description,2012-01-19 20:11:02.949,We should log this at DEBUG:,28
4963,NEXUS-4771,nexus,plynch,description,2012-01-18 04:28:24.433,"If a capability is created and then encounters a configuration error, the description will contain the word FAILED: followed by the class name of the see NXCM-3681 ) When trying to delete the capability you will be asked for confirmation with a message such as ""Delete the ""FAILED: capability?"" It would be more logical to use the capability type instead of description here, or neither of these. See attached screenshot for an example of how this looks.",454
4964,NEXUS-4770,nexus,plynch,summary,2012-01-18 02:54:42.152,Attributes Upgrader logs duplicate stack trace when a file is not found and stops,81
4965,NEXUS-4754,nexus,bdemers,description,2012-01-11 14:52:47.061,"we should not validate read only roles. This will hide the error, and it will appear as everything is working fine (which in this case it is)",141
4966,NEXUS-4752,nexus,jdillon,description,2012-01-05 18:55:11.856,"When an exception is thrown inside nexus, there is usually duplicate or even triplicate logging of it's stack trace. Usually logged at source, logged by jetty, and thirdly logged by problem reporter. Can this be reduced safely? If you are looking for examples, see the log files inside this tar file: On Wed, Jan 4, 2012 at PM, Jason Dillon wrote: When something bad happens, looks like NX is logging the exception why? Once here: jvm 1 ERROR - Detected Error in Nexus and another here: jvm 1 ERROR - Unhandled exception or error intercepted",541
